trade_dt,globex_sym,px_open,px_high,px_low,px_settle,vol,oi,settle_flag,file_name,load_ts
05/01/2026,CL X26,76.55,77.74,76.2,76.85,26606,5253,FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,CLZ26,76.22,77.12,76.22,76.49,15538,2290,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/2026,CLF27,76.18,76.59,75.26,76.14,7605,810,FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/2026,CL G27,75.73,76.57,75.27,75.78,5144,378,final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/26,CL H27,75.33,76.17,74.74,75.43,3697,191,FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,CLJ27,75.23,75.9,74.98,75.07,2194,52,FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/26,CLK27,74.67,75.3,74.23,74.72,1358,22,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/2026,CLM27,74.01,74.64,74.01,74.36,954,12,final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/2026,GCM26,"2,792.00",2822.7,2761.8,2790.9,184526,325352,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/26,gcq26,"2,803.60",2804.7,2792.5,2795.9,108133,95588,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,GCZ26,2796.5,2825.2,2771.6,2800.9,66388,46690,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/26,GCG27,2809,2825,2773,2806,"40,423",23241,FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,GCJ27,2814.8,2816,2782.6,2811,27249,9240,final,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,GCM27,2802.8,2823.4,2802.8,2816,18744,4014,FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,ZBM26,114.6562,114.875,113.3438,114.5312,83624,"102,004",FINAL,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/26,ZB U26,114.4688,114.9688,113.75,114.625,53375,64349,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
05/01/2026,ZBZ26,115,115.7188,114,114.7188,41932,31726,final,cme_settle_20260501.csv,2026-08-17T06:40:00
20260501,ZBH27,115.375,115.6875,113.81,114.8125,19416,10275,Final,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-01,ZB M27,114.69,115.6875,113.5938,114.9062,14749,5904,final,cme_settle_20260501.csv,2026-08-17T06:40:00
2026-05-04,ESM26,5813.5,5865,5771.75,"5,829.75",1212344,1576223,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/26,esu26,5868.5,5898.25,"5,823.50",5840.25,738713,681676,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/26,ESZ26,"5,859.75",5876.5,5841,5850.75,599552,523358,final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,ESH27,5870.75,5912,5819.75,5861.25,361317,176829,final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,ESM27,5892.5,5896,5819.75,5871.75,230842,90704,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
20260504,nqm26,21658,21802.75,21658,21726.5,613071,"751,956",Final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,NQ U26,21863.25,21863.5,21640.5,21765.5,341358,309991,final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,nqz26,21701.25,21907,21701.25,21804.75,214753,167214,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,NQH27,21815.5,21906.5,21805.75,21843.75,149586,81221,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,NQM27,21877.75,21909.75,21818.75,21883,76283,28057,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CLK26,78.71,79.54,78.36,78.99,"471,907",593279,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CLM26,78.34,79.45,78.34,78.63,245997,304077,final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,cln26,78.04,78.54,77.53,78.28,151866,123253,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/26,clq26,78.24,78.46,77.37,77.92,93944,47662,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CLU26,77.39,77.98,77.21,77.57,59339,23305,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
20260504,CLV26,77.39,78.08,76.80,77.21,"43,392",10001,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CLX26,76.53,77.75,76.2,76.86,22086,4340,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CLZ26,76.24,77.02,76.1,76.5,12629,1498,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CL F27,76.35,76.62,75.64,76.15,"7,467",760,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,CLG27,75.51,76.6,74.94,75.79,6320,469,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,CL H27,75.53,76.33,74.95,75.44,3796,149,final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,CLJ27,75.03,75.41,74.55,75.08,1789,46,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,CLJ27,75.03,75.41,74.55,75.08,1789,46,Final,cme_settle_20260504.csv,2026-08-17T06:41:12
05/04/2026,CLK27,74.64,74.96,74.21,74.72,1357,25,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/26,CLM27,74.68,74.84,73.7,74.37,884,13,FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,GCM26,2751.2,2782.7,2736.6,"2,762.60",159076,190170,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/26,GC Q26,2757.6,2789,2736.1,2767.6,104806,118516,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,GCZ26,2786,2789.8,2745.2,"2,772.50",64718,"48,218",FINAL,cme_settle_20260504.csv,2026-08-17T06:40:00
20260504,GCG27,2767.1,2797.9,2750,2777.5,39242,23753,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,GC J27,2783.4,2810.5,"2,771.60","2,782.50",24542,8535,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,GCM27,2800.8,2817.8,2767.7,2787.5,16075,4381,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,ZB M26,114.8438,115.25,113.78,114.5312,93316,155794,final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,ZBU26,114.5312,114.9062,114.1875,114.625,"67,362",69151,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
2026-05-04,ZBZ26,114.6875,115.0938,113.375,114.7188,31930,28353,Final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/26,ZBH27,114.3125,115.125,114.3125,114.8125,22093,13739,final,cme_settle_20260504.csv,2026-08-17T06:40:00
05/04/2026,ZBM27,115.0312,115.4375,113.9062,114.9062,16346,6248,final,cme_settle_20260504.csv,2026-08-17T06:40:00
20260505,ESM26,5846,5880.75,5812.25,5861.5,1422374,2050921,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,esu26,5884.25,5914.75,5860.5,5872,1049645,1246958,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,ESZ26,5909.5,5927.5,5869.5,5882.5,473366,"346,453",FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,ESH27,5910,5939.5,5859,5893.25,283751,136190,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
20260505,ESM27,5891,"5,922.25",5884.75,5903.75,"232,261",92841,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,NQM26,21391,21435.25,21270,21379.25,612174,1093872,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
20260505,NQU26,"21,341.00",21516,21273.25,21417.75,317554,263788,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,NQZ26,"21,502.75",21686.25,21212,21456.25,243957,185042,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,NQH27,21500,21632.75,21365.75,21494.75,143116,82252,final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,NQM27,21575.75,21575.75,21427.25,21533.25,76986,30101,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,CLK26,76.41,76.75,75.91,76.26,339042,571582,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,CLM26,76.02,76.12,75.02,75.92,284310,284201,final,cme_settle_20260505.csv,2026-08-17T06:40:00
20260505,CLN26,75.7,76.02,75.47,75.57,166140,119357,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,CLQ26,75.13,76.04,75,75.23,109426,60876,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,CLU26,75.25,75.28,74.26,74.89,54178,23580,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,CLV26,74.37,74.66,73.65,74.54,30804,6066,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,CLX26,74.5,74.5,73.94,74.2,19734,3348,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,clz26,74.03,74.08,73.07,73.86,"16,415",2436,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,CLF27,73.45,73.99,73.3,73.51,9525,642,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,clg27,72.81,73.43,72.65,73.17,5094,361,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,CLH27,72.74,73.56,72.39,72.83,2931,116,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,CLJ27,72.42,73.27,72.16,72.49,1862,59,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,clk27,72.21,72.89,71.77,72.14,1105,23,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,CLM27,71.85,72.3,71.35,71.8,932,16,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,GC M26,2730.5,2738.2,2708.3,2723.7,173193,278810,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,GCQ26,2735.6,2752.2,2705.1,"2,728.60",111407,139678,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/2026,GCZ26,2730.8,2748.9,2711.4,2733.5,63050,56095,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
20260505,GCG27,2737.7,2751.7,2713.2,2738.4,50265,25861,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,gcj27,2732.1,2748.7,2718,2743.3,31028,12525,final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,gcm27,2734.7,2757.5,2727.6,2748.2,18135,5328,final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,ZBM26,114.0625,114.47,112.8125,114.0312,96219,159437,FINAL,cme_settle_20260505.csv,2026-08-17T06:40:00
20260505,ZBU26,114.5938,115.2188,113.7812,114.125,58608,47342,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
2026-05-05,ZBZ26,114.3438,114.5,114.0625,114.2188,31470,19508,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,ZBH27,114.0312,114.9688,113.0312,114.3125,20839,11008,Final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,ZBM27,114.375,115.2188,113.75,114.4062,12503,4838,final,cme_settle_20260505.csv,2026-08-17T06:40:00
05/05/26,ZBM27,114.375,115.2188,113.75,114.4062,12503,4838,final,cme_settle_20260505.csv,2026-08-17T06:41:12
2026-05-06,esm26,5756.5,5764.5,5724.5,5751.5,1220316,2076564,final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,esu26,5737,5807.25,5737,5761.75,"792,981",853236,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,esz26,5746.75,"5,792.25",5719.75,5772.25,625557,430114,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
20260506,ESH27,5791,5838.5,5769.75,5782.5,"299,212","162,198",FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,ES M27,5780.25,5801.25,5741.25,5793,235626,95668,final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,NQM26,21482,21645,21420,21459.5,702842,1146979,final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,NQU26,21590,21660.25,21294.25,21498.25,444480,548323,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,NQZ26,21595,21769.25,21311.25,21536.75,251979,208394,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
20260506,nqh27,21540.5,21739,21467,21575.5,136670,62015,final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,NQ M27,21506.75,21829,21506.75,21614,83451,36598,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,CLK26,77.47,78.01,76.68,77.52,"432,972",688286,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,CLM26,77.47,77.83,76.42,77.17,308195,387899,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
20260506,CLN26,76.88,77.1,75.92,76.82,181879,124544,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,CLQ26,76.26,76.63,76.26,76.47,89614,45810,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,clu26,76.08,76.91,75.55,76.12,59408,18721,final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,CLV26,76.04,76.27,75.38,75.78,37885,8757,final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/26,CLX26,75.71,76.25,74.84,75.43,"21,394",4154,final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,CLZ26,74.9,75.91,74.25,75.08,14391,1963,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,CLF27,75.04,75.43,73.91,74.73,10496,850,final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,CLG27,74.66,74.66,73.54,74.38,4922,285,final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,clh27,73.71,74.26,73.71,74.03,3114,150,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,CLJ27,73.33,74.37,73.21,73.68,1756,60,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,CLK27,73.08,73.98,73.03,73.33,1304,26,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,CLM27,72.88,73.84,72.87,72.99,791,11,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,GCM26,2695.1,2709.1,"2,683.10",2697.5,186466,262404,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,GCQ26,2689.3,2714.1,2677.2,2702.4,121612,136575,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/26,gcz26,2703.2,"2,712.90",2685.9,2707.2,60362,"47,265",final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,GCG27,"2,701.30",2729.9,2679.9,2712.1,40296,18897,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,GCJ27,2706.7,"2,721.10",2699.7,2716.9,27763,"8,995",FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-06,GC M27,2715.5,2737.7,2710.8,"2,721.80",15765,4272,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/26,ZBM26,113.9688,115.125,113.06,113.9062,84523,144503,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/26,zbu26,114.125,114.6875,113.75,114,58761,49605,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,zbz26,113.8438,115.09,113.375,114.0938,31990,25509,Final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/2026,zbh27,114.5625,115.3125,113.1562,114.1875,18983,10184,final,cme_settle_20260506.csv,2026-08-17T06:40:00
05/06/26,ZBM27,114.4375,114.7812,113.22,114.2812,13531,5024,FINAL,cme_settle_20260506.csv,2026-08-17T06:40:00
2026-05-07,ESM26,5761,5773,5730.5,5736.5,1382338,1887727,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,ESU26,5749,5802.75,5678.25,5746.75,"764,002",645754,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,ESZ26,5766.75,5821.25,5732.5,5757.25,"626,321","498,744",FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,ESH27,5755.5,5804.5,5715.25,5767.5,394972,233957,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
05/07/2026,esm27,5787.25,5787.25,5762.5,5777.75,222470,87190,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,NQM26,21949,21977.25,21752.75,21904.5,697477,1127387,final,cme_settle_20260507.csv,2026-08-17T06:40:00
05/07/26,NQU26,21975.75,22071,21710.25,21944,"395,369",457494,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,NQ Z26,22052,22199.5,21813.75,21983.25,199625,170081,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
05/07/26,NQH27,22085,22214.25,21760.25,22022.75,169865,90110,final,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,NQM27,"22,109.00",22271.5,21950.75,22062.25,98894,34251,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
05/07/26,CLK26,78.6,78.95,78.04,78.53,356817,478638,final,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,CL M26,78.16,78.8,77.92,78.18,286657,287974,final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CLN26,77.74,78.47,77.38,77.82,"177,584","149,817",final,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,CLQ26,77.65,77.65,77.28,77.47,111767,69309,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CLU26,77.24,77.81,76.34,77.12,69865,23858,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CL V26,76.5,77.6,76.01,76.76,39884,9658,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,CLX26,76.16,77.12,75.72,76.41,19649,3904,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CL Z26,75.87,76.81,75.6,76.06,12318,1291,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,CLF27,75.97,76.3,74.82,75.7,8883,920,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CLG27,75.66,75.66,74.99,75.35,4684,348,final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CLH27,74.63,75.35,74.63,75,3645,145,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CLJ27,74.89,75.23,73.77,74.64,2307,63,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
05/07/26,CLK27,74.65,74.65,74.09,74.29,1473,37,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,CLM27,73.64,74.71,73.35,73.94,947,14,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,GC M26,2670.7,2684.3,2656.2,2660.8,206760,249303,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,GCQ26,2668,2670.3,2661.4,2665.6,102321,84978,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,GCZ26,2673.9,2689.8,2663.8,2670.4,60931,47887,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,GCG27,2675,2699.4,2667.9,2675.2,48691,25948,final,cme_settle_20260507.csv,2026-08-17T06:40:00
05/07/2026,GCJ27,2677.9,2707.9,2651.5,2680,24564,7810,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,GCM27,2678,2708.4,2659.3,2684.7,"19,263",4286,FINAL,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,zbm26,113.75,113.875,112.3125,113.5,78370,95992,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,ZBU26,113.31,114.53,113.3125,113.59,56550,"50,732",final,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,ZBZ26,113.3125,114.16,112.6875,113.6875,32624,19619,final,cme_settle_20260507.csv,2026-08-17T06:40:00
20260507,ZBH27,113.375,114.5,112.9688,113.7812,26419,12131,final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-07,ZBM27,114.1562,114.8125,113.5,113.875,14997,4826,Final,cme_settle_20260507.csv,2026-08-17T06:40:00
2026-05-08,ES M26,5786.25,5823,5729.5,5758.75,"1,488,843",2675601,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,esu26,5751.75,5819,5717,5769,970485,983271,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,ESZ26,5775.5,5819.25,5741.5,5779.5,528662,435517,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,ESH27,5803.5,5823.75,5729,5789.75,368088,231442,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,ES M27,5806,5812,5746.5,5800.25,246927,93569,final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/26,NQM26,21720.5,21803.25,21463.25,21702.5,556691,"800,669",FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,NQU26,21683.75,21809.25,21677.25,"21,741.50",394322,446363,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,NQZ26,"21,737.00",21952.75,21730.25,"21,780.75",273697,173394,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,NQH27,21801.25,21879.5,21575.5,21819.75,143526,59537,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,NQM27,21967.5,22093.75,21634.25,21858.75,105370,46527,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CLK26,80.54,80.57,79.62,80.32,317820,551397,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,clm26,79.6,80.67,79.60,79.96,317921,"357,130",Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CLN26,79.31,79.91,78.94,79.6,148475,111042,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,CL Q26,79.21,79.39,78.95,79.24,94974,"51,916",Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CL U26,78.54,79.65,78.43,78.87,56711,22879,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,CLV26,78.84,78.92,77.67,78.51,32825,7708,final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CLX26,78.25,78.94,77.46,78.15,"25,534",3771,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CLZ26,77.52,78.49,77.09,77.79,15149,"1,512",final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CLF27,77.53,77.54,77.11,77.43,9870,803,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
20260508,CL G27,76.73,77.59,76.25,77.07,6455,455,final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/26,CLH27,76.71,76.94,76.59,76.71,3142,155,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,CLJ27,76.45,77.03,75.86,76.34,2056,66,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,CL K27,75.63,76.27,75.45,75.98,1134,28,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/26,CL M27,75.46,75.98,75.28,75.62,740,11,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,GCM26,2667.7,2681.5,2652.7,2678.2,181967,325974,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,GC Q26,2692.5,2706,2652.5,2683,119163,98118,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,GCZ26,2693.5,2714.3,"2,658.20",2687.8,74882,62915,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
20260508,GCG27,2703,2705,2667.1,2692.7,38525,18942,final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,GC J27,2698.2,"2,723.30",2686.5,2697.5,31009,13035,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,GCM27,2701.6,2712.3,2681.1,2702.3,17067,"5,154",Final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,zbm26,113.0312,114.0312,113.0312,113.5,91298,143960,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/2026,ZB U26,113.2188,114.6562,112.75,113.5938,66068,72173,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
05/08/26,ZBZ26,113.7188,114.72,112.5,113.6875,30424,24928,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
2026-05-08,ZBH27,113.2188,114.0625,113.2188,113.7812,24219,10230,FINAL,cme_settle_20260508.csv,2026-08-17T06:40:00
20260508,ZBM27,114.375,115.16,112.7812,113.875,14971,4316,Final,cme_settle_20260508.csv,2026-08-17T06:40:00
20260511,ESM26,5859.5,5895,5801,5831.25,1410575,2176460,FINAL,cme_settle_20260511.csv,2026-08-17T06:40:00
2026-05-11,ESU26,5843.5,5906.25,5819,5841.75,814020,999444,FINAL,cme_settle_20260511.csv,2026-08-17T06:40:00
2026-05-11,ESZ26,"5,870.00",5894.5,5827.5,5852.25,466581,321850,Final,cme_settle_20260511.csv,2026-08-17T06:40:00
05/11/2026,esh27,5884.5,5909,5844.5,5862.75,400637,198503,FINAL,cme_settle_20260511.csv,2026-08-17T06:40:00
2026-05-11,ESM27,5899.75,"5,902.75",5827.5,5873.25,198486,72661,FINAL,cme_settle_20260511.csv,2026-08-17T06:40:00
20260511,NQM26,21697.5,21980.25,21689.75,"21,757.75",707168,"866,880",Final,cme_settle_20260511.csv,2026-08-17T06:40:00
2026-05-11,NQU26,21694.75,22002,21694.75,21797,370283,319436,Final,cme_settle_20260511.csv,2026-08-17T06:40:00
2026-05-11,nqz26,21849.25,"21,982.75",21731.75,21836,251213,218980,Final,cme_settle_20260511.csv,2026-08-17T06:40:00
20260511,NQH27,21854.75,22090.75,21801.5,21875.25,144260,57940,Final,cme_settle_20260511.csv,2026-08-17T06:40:00
05/11/2026,NQM27,21952.25,22052.5,21754.25,21914.5,102471,28550,FINAL,cme_settle_20260511.csv,2026-08-17T06:40:00
